?location	?company	?location_id	?company_id	?acc
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Medway_Microlights>	107	607	0.5596792027898118e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Powertrain_Ltd>	107	732	5.397119995767722E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Leyland_Trucks>	107	557	5.32611225970023E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Radical_Sportscars>	107	753	0.48961790908483627e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Psion_(company)>	107	745	4.807564919881969E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/The_London_Taxi_Company>	107	915	4.617357385318216E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Layzell_Gyroplanes>	107	551	0.42186131522940107e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Mantic_Games>	107	590	0.3431100091542655e0
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Apricot_Computers>	107	82	3.4117469495871316E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Bowler_Offroad>	107	164	2.7269176849735616E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Lightning_Car_Company>	107	560	2.711165342573602E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/EMI>	107	295	2.6972907259017476E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Dax_Cars>	107	271	2.686759048523659E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Commer>	107	228	2.502201615970509E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Vulcan_Foundry>	107	987	2.253408411395482E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Sinclair_Research>	107	839	2.203321068140073E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Müller_Milk_&_Ingredients>	107	642	2.033795445387094E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Riley_Motor>	107	772	1.9840616356118856E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Thruster_Air_Services>	107	919	1.9621206771737365E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Meggitt>	107	608	1.9599715368213574E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Lucas_Industries>	107	573	1.610553526831409E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/Swift_Aircraft>	107	886	1.5822337540291972E-1
<http://dbpedia.org/resource/United_Kingdom>	<http://dbpedia.org/resource/HRG_Engineering_Company>	107	417	1.5154739737313563E-1
<http://dbpedia.org/resource/Venezuela>	<http://dbpedia.org/resource/S._M._Jaleel_and_Company>	108	792	8.848289169723572E-1
