0	1   Animalia_(book)	Animalia_(book)
410	1	The_Rational_Optimist:_How_Prosperity_Evolves	The_Rational_Optimist:_How_Prosperity_Evolves
411	1	Flash_Boys	Flash_Boys
412	1	The_Living_Cosmos	The_Living_Cosmos
413	1	The_Lotus_and_the_Storm	The_Lotus_and_the_Storm
414	1	Appearance_and_Reality	Appearance_and_Reality
415	1	The_New_America:_The_New_World	The_New_America:_The_New_World
416	1	The_Sly_Old_Cat	The_Sly_Old_Cat
417	1	Cosmos_and_Psyche	Cosmos_and_Psyche
418	1	Elven_Star	Elven_Star
419	1	Freud:_A_Life_for_Our_Time	Freud:_A_Life_for_Our_Time
420	1	Jesus_of_Nazareth:_Holy_Week	Jesus_of_Nazareth:_Holy_Week
421	1	King_Dork	King_Dork
422	1	Neidontanssi	Neidontanssi
423	1	Non-Nuclear_Futures	Non-Nuclear_Futures
424	1	Notes_of_a_Native_Son	Notes_of_a_Native_Son
425	1	Shorter_Views	Shorter_Views
426	1	The_Course_of_German_History	The_Course_of_German_History
427	1	The_Nature_of_Rationality	The_Nature_of_Rationality
428	1	The_Ragged_Edge_of_Science	The_Ragged_Edge_of_Science
429	1	Electronic_Life	Electronic_Life
430	1	Encounters_with_the_Archdruid	Encounters_with_the_Archdruid
431	1	A_Tree_of_Night_and_Other_Stories	A_Tree_of_Night_and_Other_Stories
432	1	Ancient_Evenings	Ancient_Evenings
433	1	Dragon_Wing	Dragon_Wing
434	1	Hey_Rub-a-Dub-Dub	Hey_Rub-a-Dub-Dub
435	1	Silent_Interviews	Silent_Interviews
436	1	The_Spirit_of_the_Age	The_Spirit_of_the_Age
437	1	Truth_and_Tolerance	Truth_and_Tolerance
438	1	Worth_the_Fighting_For	Worth_the_Fighting_For
439	1	Five_Star_Billionaire	Five_Star_Billionaire
440	1	Horton_and_the_Kwuggerbug_and_More_Lost_Stories	Horton_and_the_Kwuggerbug_and_More_Lost_Stories
441	1	Good_Tidings_and_Great_Joy:_Protecting_the_Heart_of_Christmas	Good_Tidings_and_Great_Joy:_Protecting_the_Heart_of_Christmas
442	1	On_Guns_and_Hunting	On_Guns_and_Hunting
443	1	Peter's_Chair	Peter's_Chair
444	1	The_Flying_Girl	The_Flying_Girl
445	1	The_Meaning_of_Everything	The_Meaning_of_Everything
446	1	Whistle_for_Willie	Whistle_for_Willie
447	1	1634:_The_Ram_Rebellion	1634:_The_Ram_Rebellion
448	1	Before_the_Golden_Age	Before_the_Golden_Age
449	1	Dialogue_with_Death	Dialogue_with_Death
450	1	Roald_Dahl's_Guide_to_Railway_Safety	Roald_Dahl's_Guide_to_Railway_Safety
451	1	Standing_for_Something	Standing_for_Something
452	1	The_Curse_of_Lono	The_Curse_of_Lono
453	1	The_Ego_and_the_Id	The_Ego_and_the_Id
454	1	The_Lotus_and_the_Robot	The_Lotus_and_the_Robot
455	1	The_Pain_and_the_Great_One	The_Pain_and_the_Great_One
456	1	The_Paradoxes_of_Mr._Pond	The_Paradoxes_of_Mr._Pond
457	1	Dark_Valley_Destiny	Dark_Valley_Destiny
458	1	Darwin_and_His_Great_Discovery	Darwin_and_His_Great_Discovery
459	1	Energy_and_Power	Energy_and_Power
460	1	Great_Cities_of_the_Ancient_World	Great_Cities_of_the_Ancient_World
461	1	Inventions_and_Their_Management	Inventions_and_Their_Management
462	1	Literary_Swordsmen_and_Sorcerers	Literary_Swordsmen_and_Sorcerers
463	1	Philosophy:_Who_Needs_It	Philosophy:_Who_Needs_It
464	1	Rubber_Dinosaurs_and_Wooden_Elephants	Rubber_Dinosaurs_and_Wooden_Elephants
465	1	Seldom_Disappointed	Seldom_Disappointed
466	1	The_Fringe_of_the_Unknown	The_Fringe_of_the_Unknown
467	1	The_Muses_Are_Heard	The_Muses_Are_Heard
468	1	The_New_Left:_The_Anti-Industrial_Revolution	The_New_Left:_The_Anti-Industrial_Revolution
469	1	An_H._P._Lovecraft_Encyclopedia	An_H._P._Lovecraft_Encyclopedia
470	1	In_His_Own_Write	In_His_Own_Write
471	1	Invariances	Invariances
472	1	Philosophical_Explanations	Philosophical_Explanations
473	1	Saint_Genet	Saint_Genet
474	1	Science-Fiction_Handbook	Science-Fiction_Handbook
475	1	The_Control_of_Nature	The_Control_of_Nature
476	1	The_Life_and_Times_of_the_Thunderbolt_Kid	The_Life_and_Times_of_the_Thunderbolt_Kid
477	1	Liar's_Poker	Liar's_Poker
478	1	The_Tale_of_Peter_Rabbit	The_Tale_of_Peter_Rabbit
479	1	The_Tao_of_Physics	The_Tao_of_Physics
480	1	Horton_Hatches_the_Egg	Horton_Hatches_the_Egg
481	1	I_Am_Spock	I_Am_Spock
482	1	The_Science_of_Discworld_III:_Darwin's_Watch	The_Science_of_Discworld_III:_Darwin's_Watch
483	1	The_Color_Kittens	The_Color_Kittens
484	1	A_History_of_the_American_People	A_History_of_the_American_People
485	1	Dragonology:_The_Complete_Book_of_Dragons	Dragonology:_The_Complete_Book_of_Dragons
486	1	Understanding_Physics	Understanding_Physics
487	1	City_of_Torment	City_of_Torment
488	1	Geological_Observations_on_South_America	Geological_Observations_on_South_America
489	1	Tales_of_Dunk_and_Egg	Tales_of_Dunk_and_Egg
490	1	The_Inner_Reaches_of_Outer_Space	The_Inner_Reaches_of_Outer_Space
491	1	Against_Therapy	Against_Therapy
492	1	Bones_of_the_Dragon	Bones_of_the_Dragon
493	1	Character_Is_Destiny	Character_Is_Destiny
494	1	Collaboration:_Japanese_Agents_and_Local_Elites_in_Wartime_China	Collaboration:_Japanese_Agents_and_Local_Elites_in_Wartime_China
495	1	Table-Talk_(Hazlitt)	Table-Talk_(Hazlitt)
496	1	Memories_with_Food_at_Gipsy_House	Memories_with_Food_at_Gipsy_House
497	1	Why_People_Believe_Weird_Things	Why_People_Believe_Weird_Things
498	1	A_Tale_of_Love_and_Darkness	A_Tale_of_Love_and_Darkness
499	1	Keats's_Neighborhood	Keats's_Neighborhood
500	1	King_Ink	King_Ink
501	1	Lumayo_Ka_Nga_Sa_Akin	Lumayo_Ka_Nga_Sa_Akin
502	1	Vanajan_Joanna	Vanajan_Joanna
503	1	The_Chronology_of_Ancient_Kingdoms_Amended	The_Chronology_of_Ancient_Kingdoms_Amended
504	1	Tree:_A_Life_Story	Tree:_A_Life_Story
505	1	Between_the_Bridge_and_the_River	Between_the_Bridge_and_the_River
506	1	Race_Matters	Race_Matters
507	1	Ha!_Ha!_Houdini!	Ha!_Ha!_Houdini!
508	1	L'Opoponax	L'Opoponax
509	1	Woolgathering	Woolgathering
510	1	Outside_Over_There	Outside_Over_There
511	1	Essays_on_Truth_and_Reality	Essays_on_Truth_and_Reality
512	1	Chains:_Lesser_Novels_and_Stories	Chains:_Lesser_Novels_and_Stories
513	1	Inside_the_Whale_and_Other_Essays	Inside_the_Whale_and_Other_Essays
514	1	Loved_Ones_(book)	Loved_Ones_(book)
515	1	The_Conscious_Mind	The_Conscious_Mind
516	1	Marxism_and_Morality	Marxism_and_Morality
517	1	An_Inquiry_into_the_Good	An_Inquiry_into_the_Good
518	1	Beyond_Religion:_Ethics_for_a_Whole_World	Beyond_Religion:_Ethics_for_a_Whole_World
519	1	From_Earth_to_Heaven	From_Earth_to_Heaven
520	1	Subjects_of_Desire	Subjects_of_Desire
521	1	The_Magical_Moment_TweetBook	The_Magical_Moment_TweetBook
522	1	An_Introduction_to_Karl_Marx	An_Introduction_to_Karl_Marx
523	1	Antifragile	Antifragile
524	1	Soonchild	Soonchild
525	1	The_Troubled_Empire	The_Troubled_Empire
526	1	America_by_Heart	America_by_Heart
527	1	Explore_Evolution	Explore_Evolution
528	1	Signature_in_the_Cell	Signature_in_the_Cell
529	1	The_Complete_Idiot's_Guide_to_Publishing_Science_Fiction	The_Complete_Idiot's_Guide_to_Publishing_Science_Fiction
530	1	The_Counter-Revolution_of_Science	The_Counter-Revolution_of_Science
531	1	The_Homo_Handbook	The_Homo_Handbook
532	1	A_Devil's_Chaplain	A_Devil's_Chaplain
533	1	De_Re_Atari	De_Re_Atari
534	1	Labyrinths	Labyrinths
535	1	Last_Man_in_Tower	Last_Man_in_Tower
536	1	Pinheads_and_Patriots	Pinheads_and_Patriots
537	1	The_Bush_Garden:_Essays_on_the_Canadian_Imagination	The_Bush_Garden:_Essays_on_the_Canadian_Imagination
538	1	The_Dawn_(book)	The_Dawn_(book)
539	1	The_Fairy_Caravan	The_Fairy_Caravan
540	1	The_Memoirs_of_Solar_Pons	The_Memoirs_of_Solar_Pons
541	1	The_Notebooks_of_Lazarus_Long	The_Notebooks_of_Lazarus_Long
542	1	A_Skeleton_Key_to_Finnegans_Wake	A_Skeleton_Key_to_Finnegans_Wake
543	1	An_American_Dream_(novel)	An_American_Dream_(novel)
544	1	Dragons_of_a_Fallen_Sun	Dragons_of_a_Fallen_Sun
545	1	Dragons_of_a_Vanished_Moon	Dragons_of_a_Vanished_Moon
546	1	Geological_Observations_on_the_Volcanic_Islands	Geological_Observations_on_the_Volcanic_Islands
547	1	Globalization_and_Its_Discontents	Globalization_and_Its_Discontents
548	1	Leonardo's_Mountain_of_Clams_and_the_Diet_of_Worms	Leonardo's_Mountain_of_Clams_and_the_Diet_of_Worms
549	1	Paper_Shadows	Paper_Shadows
550	1	Silencing_Dissent	Silencing_Dissent
551	1	The_American_Scene	The_American_Scene
552	1	The_Book_of_Folly	The_Book_of_Folly
553	1	The_Final_Days	The_Final_Days
554	1	The_Lives_and_Times_of_Jerry_Cornelius	The_Lives_and_Times_of_Jerry_Cornelius
555	1	The_Ominous_Parallels	The_Ominous_Parallels
556	1	The_Story_of_Philosophy	The_Story_of_Philosophy
557	1	The_Voice_of_Asia	The_Voice_of_Asia
558	1	Migraine_(book)	Migraine_(book)
559	1	Arrow_in_the_Blue	Arrow_in_the_Blue
560	1	My_Family_and_Other_Animals	My_Family_and_Other_Animals
561	1	Sexual_Personae	Sexual_Personae
562	1	The_Oath	The_Oath
563	1	Human_Accomplishment	Human_Accomplishment
564	1	The_Pleasure_of_the_Text	The_Pleasure_of_the_Text
565	1	The_Wretched_of_the_Earth	The_Wretched_of_the_Earth
566	1	A_World_Transformed	A_World_Transformed
567	1	Coral_Gardens	Coral_Gardens
568	1	Just_Kids	Just_Kids
569	1	Moab_Is_My_Washpot	Moab_Is_My_Washpot
570	1	My_Belief:_Essays_on_Life_and_Art	My_Belief:_Essays_on_Life_and_Art
571	1	The_Duchess_of_Windsor_(Mosley_biography)	The_Duchess_of_Windsor_(Mosley_biography)
572	1	The_Last_of_the_Nuba	The_Last_of_the_Nuba
573	1	I_Can_Read_with_My_Eyes_Shut!	I_Can_Read_with_My_Eyes_Shut!
574	1	Operating_Manual_for_Spaceship_Earth	Operating_Manual_for_Spaceship_Earth
575	1	The_Discovery_of_the_Future	The_Discovery_of_the_Future
576	1	The_Romantic_Manifesto	The_Romantic_Manifesto
577	1	The_Seven_Lady_Godivas	The_Seven_Lady_Godivas
578	1	The_Evolution_of_Naval_Weapons	The_Evolution_of_Naval_Weapons
579	1	More_Flanimals	More_Flanimals
580	1	Robota	Robota
581	1	The_Gay_Science	The_Gay_Science
582	1	My_Michael_(novel)	My_Michael_(novel)
583	1	Notes_from_a_Small_Island	Notes_from_a_Small_Island
584	1	The_Destruction_of_Dresden	The_Destruction_of_Dresden
585	1	Thidwick_the_Big-Hearted_Moose	Thidwick_the_Big-Hearted_Moose
586	1	A_ribbon_of_poems	A_ribbon_of_poems
587	1	Gandhi's_Truth	Gandhi's_Truth
588	1	I_Hope_Like_Heck	I_Hope_Like_Heck
589	1	Inside_the_Atom	Inside_the_Atom
590	1	My_Many_Colored_Days	My_Many_Colored_Days
591	1	Ritson's_North-Country_Chorister_1809	Ritson's_North-Country_Chorister_1809
592	1	Rules_and_Meanings	Rules_and_Meanings
593	1	The_Book_of_Bond	The_Book_of_Bond
594	1	The_Dream_of_Rome	The_Dream_of_Rome
595	1	Brittle_Power	Brittle_Power
596	1	Letters_to_a_Young_Contrarian	Letters_to_a_Young_Contrarian
597	1	Nobody_Knows_My_Name	Nobody_Knows_My_Name
598	1	The_Flight_of_the_Wild_Gander	The_Flight_of_the_Wild_Gander
599	1	Through_Gates_of_Splendor	Through_Gates_of_Splendor
600	1	Ot_me-Avshalom	Ot_me-Avshalom
601	1	Killing_Reagan	Killing_Reagan
602	1	Taking_a_Stand	Taking_a_Stand
603	1	The_Pleasantries_of_the_Incredible_Mulla_Nasrudin	The_Pleasantries_of_the_Incredible_Mulla_Nasrudin
604	1	The_Singular_Universe_and_the_Reality_of_Time	The_Singular_Universe_and_the_Reality_of_Time
605	1	This_Book_Loves_You	This_Book_Loves_You
606	1	Abel's_Island	Abel's_Island
607	1	In_the_Fourth_Year	In_the_Fourth_Year
608	1	On_Beyond_Zebra!	On_Beyond_Zebra!
609	1	Savrola	Savrola
610	1	The_Day_of_the_Dinosaur	The_Day_of_the_Dinosaur
611	1	The_Festival_of_San_Joaquin	The_Festival_of_San_Joaquin
612	1	The_Janitor's_Boy	The_Janitor's_Boy
613	1	The_Professors:_The_101_Most_Dangerous_Academics_in_America	The_Professors:_The_101_Most_Dangerous_Academics_in_America
614	1	Why_Orwell_Matters	Why_Orwell_Matters
615	1	Eight_Little_Piggies	Eight_Little_Piggies
616	1	The_Log_from_the_Sea_of_Cortez	The_Log_from_the_Sea_of_Cortez
617	1	The_Mirror_of_Production	The_Mirror_of_Production
618	1	Culture_Warrior	Culture_Warrior
619	1	The_Lying_Stones_of_Marrakech	The_Lying_Stones_of_Marrakech
620	1	Ontogeny_and_Phylogeny_(book)	Ontogeny_and_Phylogeny_(book)
621	1	Questioning_the_Millennium	Questioning_the_Millennium
622	1	The_Spell_of_Conan	The_Spell_of_Conan
623	1	The_Philosophy_of_Friedrich_Nietzsche	The_Philosophy_of_Friedrich_Nietzsche
624	1	John_Dough_and_the_Cherub	John_Dough_and_the_Cherub
625	1	The_Psychedelic_Experience	The_Psychedelic_Experience
626	1	The_Rise_of_Mormonism	The_Rise_of_Mormonism
627	1	Tomcat_in_Love	Tomcat_in_Love
628	1	The_Commanding_Self	The_Commanding_Self
629	1	Introduction_to_Christianity	Introduction_to_Christianity
630	1	Pssst!_Doggie-	Pssst!_Doggie-
631	1	The_Real_Global_Warming_Disaster	The_Real_Global_Warming_Disaster
632	1	The_Crisis_of_European_Sciences_and_Transcendental_Phenomenology	The_Crisis_of_European_Sciences_and_Transcendental_Phenomenology
633	1	Implicit_Meanings	Implicit_Meanings
634	1	The_Next_Decade_(book)	The_Next_Decade_(book)
635	1	End_the_Fed	End_the_Fed
636	1	The_Killing_of_the_Unicorn:_Dorothy_Stratten_1960-1980	The_Killing_of_the_Unicorn:_Dorothy_Stratten_1960-1980
637	1	Ritson's_Northumberland_Garland_or_Newcastle_Nightingale_1809	Ritson's_Northumberland_Garland_or_Newcastle_Nightingale_1809
638	1	The_History_of_Human_Marriage	The_History_of_Human_Marriage
639	1	War_and_the_Future	War_and_the_Future
640	1	A_Man_Was_Going_Down_the_Road	A_Man_Was_Going_Down_the_Road
641	1	Let_Me_Be_a_Woman	Let_Me_Be_a_Woman
642	1	The_Science_of_Discworld_IV:_Judgement_Day	The_Science_of_Discworld_IV:_Judgement_Day
643	1	100_People_Who_Are_Screwing_Up_America	100_People_Who_Are_Screwing_Up_America
644	1	A_Prison_Diary	A_Prison_Diary
645	1	American_Fascists	American_Fascists
646	1	Crusade_in_Europe	Crusade_in_Europe
647	1	Ecotopia	Ecotopia
648	1	Everything_and_More_(book)	Everything_and_More_(book)
649	1	Kartanonherra_ja_kaunis_Kirstin	Kartanonherra_ja_kaunis_Kirstin
650	1	Liberalism_(book)	Liberalism_(book)
651	1	River_Out_of_Eden	River_Out_of_Eden
652	1	The_Caboose_Who_Got_Loose	The_Caboose_Who_Got_Loose
653	1	The_Sandman_(book)	The_Sandman_(book)
654	1	The_Transparent_Society	The_Transparent_Society
655	1	Jewish_Supremacism:_My_Awakening_to_the_Jewish_Question	Jewish_Supremacism:_My_Awakening_to_the_Jewish_Question
656	1	My_Grandfather's_Son	My_Grandfather's_Son
657	1	Test_of_the_Twins	Test_of_the_Twins
658	1	The_Science_of_Good_and_Evil	The_Science_of_Good_and_Evil
659	1	A_Mortal_Flower	A_Mortal_Flower
660	1	Father_Goose's_Year_Book	Father_Goose's_Year_Book
661	1	Little_Fur_Family	Little_Fur_Family
662	1	Main-Travelled_Roads	Main-Travelled_Roads
663	1	My_Beloved_World	My_Beloved_World
664	1	My_Early_Life	My_Early_Life
665	1	The_Autobiography_of_Charles_Darwin	The_Autobiography_of_Charles_Darwin
666	1	The_Club_of_Queer_Trades	The_Club_of_Queer_Trades
667	1	Wait_Till_Next_Year	Wait_Till_Next_Year
668	1	Hitler's_Willing_Executioners	Hitler's_Willing_Executioners
669	1	Ainge	Ainge
670	1	George's_Secret_Key_to_the_Universe	George's_Secret_Key_to_the_Universe
671	1	Posing_as_People	Posing_as_People
672	1	A_Tragic_Legacy	A_Tragic_Legacy
673	1	Howl_of_the_Werewolf	Howl_of_the_Werewolf
674	1	I_Am_America_(And_So_Can_You!)	I_Am_America_(And_So_Can_You!)
675	1	It's_Kind_of_a_Funny_Story	It's_Kind_of_a_Funny_Story
676	1	Japrocksampler	Japrocksampler
677	1	Steps_to_Christ	Steps_to_Christ
678	1	The_Brass_Check	The_Brass_Check
679	1	The_New_New_Thing	The_New_New_Thing
680	1	By_the_Candelabra's_Glare	By_the_Candelabra's_Glare
681	1	Following_the_Equator	Following_the_Equator
682	1	A_Sense_of_Where_You_Are	A_Sense_of_Where_You_Are
683	1	Another_Time	Another_Time
684	1	Barlowe's_Inferno	Barlowe's_Inferno
685	1	Extraordinary_Canadians:_Marshall_McLuhan	Extraordinary_Canadians:_Marshall_McLuhan
686	1	Learning_How_to_Learn	Learning_How_to_Learn
687	1	Pappa_polis	Pappa_polis
688	1	Science_Friction:_Where_the_Known_Meets_the_Unknown	Science_Friction:_Where_the_Known_Meets_the_Unknown
689	1	Tales_of_the_Dervishes	Tales_of_the_Dervishes
690	1	The_Book_of_Saladin	The_Book_of_Saladin
691	1	The_Miscast_Barbarian	The_Miscast_Barbarian
692	1	The_Portage_to_San_Cristobal_of_A.H.	The_Portage_to_San_Cristobal_of_A.H.
693	1	Active_Liberty	Active_Liberty
694	1	The_Future_of_an_Illusion	The_Future_of_an_Illusion
695	1	Rising_'44	Rising_'44
696	1	The_Essential_Charles_Eastman_(Ohiyesa)	The_Essential_Charles_Eastman_(Ohiyesa)
697	1	The_Profits_of_Religion	The_Profits_of_Religion
698	1	Defending_Identity	Defending_Identity
699	1	In_Defense_of_Food	In_Defense_of_Food
700	1	The_Gospel_According_to_the_Son	The_Gospel_According_to_the_Son
701	1	The_Overloaded_Ark	The_Overloaded_Ark
702	1	The_Middle_East_Bedside_Book	The_Middle_East_Bedside_Book
703	1	Arms_and_the_Covenant	Arms_and_the_Covenant
704	1	It's_a_Matter_of_Survival	It's_a_Matter_of_Survival
705	1	Policeman_Bluejay	Policeman_Bluejay
706	1	Sam_Steele's_Adventures_on_Land_and_Sea	Sam_Steele's_Adventures_on_Land_and_Sea
707	1	The_Ant_and_the_Elephant	The_Ant_and_the_Elephant
708	1	The_Last_Holiday_Concert	The_Last_Holiday_Concert
709	1	The_Sacred_Balance	The_Sacred_Balance
710	1	Vanishing_Africa	Vanishing_Africa
711	1	Kate_Remembered	Kate_Remembered
712	1	Counting_the_Eons	Counting_the_Eons
713	1	The_Sun_Shines_Bright_(book)	The_Sun_Shines_Bright_(book)
714	1	Six_Walks_in_the_Fictional_Woods	Six_Walks_in_the_Fictional_Woods
715	1	Glaring_Through_Oblivion	Glaring_Through_Oblivion
716	1	The_Fox_Effect	The_Fox_Effect
717	1	We_Can_Have_Peace_in_the_Holy_Land	We_Can_Have_Peace_in_the_Holy_Land
718	1	1636:_Commander_Cantrell_in_the_West_Indies	1636:_Commander_Cantrell_in_the_West_Indies
719	1	Unacknowledged_Legislation:_Writers_in_the_Public_Sphere	Unacknowledged_Legislation:_Writers_in_the_Public_Sphere
720	1	Fearful_Symmetry_(Frye)	Fearful_Symmetry_(Frye)
721	1	Five_Point_Someone	Five_Point_Someone
722	1	Flashbacks_(book)	Flashbacks_(book)
723	1	Helter_Skelter_(book)	Helter_Skelter_(book)
724	1	Human_Action	Human_Action
725	1	It_(poetry)	It_(poetry)
726	1	Mao:_The_Unknown_Story	Mao:_The_Unknown_Story
727	1	The_Deer_Park	The_Deer_Park
728	1	The_Outsider_(Colin_Wilson)	The_Outsider_(Colin_Wilson)
729	1	Wired_(book)	Wired_(book)
730	1	A_Journey	A_Journey
731	1	Capital:_Critique_of_Political_Economy	Capital:_Critique_of_Political_Economy
732	1	Cartesian_Meditations	Cartesian_Meditations
733	1	Drift:_The_Unmooring_of_American_Military_Power	Drift:_The_Unmooring_of_American_Military_Power
734	1	Growth_Fetish	Growth_Fetish
735	1	Hawthorne_(book)	Hawthorne_(book)
736	1	Horton_Hears_a_Who!	Horton_Hears_a_Who!
737	1	Iberia_(book)	Iberia_(book)
738	1	Images_(book)	Images_(book)
739	1	Imagine:_How_Creativity_Works	Imagine:_How_Creativity_Works
740	1	Janus:_A_Summing_Up	Janus:_A_Summing_Up
741	1	On_Liberty	On_Liberty
742	1	Orthodoxy_(book)	Orthodoxy_(book)
743	1	Patrimony:_A_True_Story	Patrimony:_A_True_Story
744	1	Phoebe_Daring	Phoebe_Daring
745	1	Statecraft:_Strategies_for_a_Changing_World	Statecraft:_Strategies_for_a_Changing_World
746	1	The_Aleph_(short_story_collection)	The_Aleph_(short_story_collection)
747	1	The_Interpretation_of_Dreams	The_Interpretation_of_Dreams
748	1	The_Killer_(Wilson_novel)	The_Killer_(Wilson_novel)
749	1	Ecce_Homo_(book)	Ecce_Homo_(book)
750	1	Letter_to_a_Christian_Nation	Letter_to_a_Christian_Nation
751	1	Pet_Show	Pet_Show
752	1	The_13th_Reality	The_13th_Reality
753	1	The_Story_of_the_Malakand_Field_Force	The_Story_of_the_Malakand_Field_Force
754	1	The_Writer_and_the_World:_Essays	The_Writer_and_the_World:_Essays
755	1	Dragons_of_the_Highlord_Skies	Dragons_of_the_Highlord_Skies
756	1	Ecotopia_Emerging	Ecotopia_Emerging
757	1	Mammonart	Mammonart
758	1	1967:_The_Last_Good_Year	1967:_The_Last_Good_Year
759	1	A_Perfumed_Scorpion	A_Perfumed_Scorpion
760	1	After_Babel	After_Babel
761	1	Come_over_to_My_House	Come_over_to_My_House
762	1	In_the_Night_Kitchen	In_the_Night_Kitchen
763	1	Jokes_and_Their_Relation_to_the_Unconscious	Jokes_and_Their_Relation_to_the_Unconscious
764	1	Woman_Hollering_Creek_and_Other_Stories	Woman_Hollering_Creek_and_Other_Stories
765	1	Camera_Lucida_(book)	Camera_Lucida_(book)
766	1	Mythologies_(book)	Mythologies_(book)
767	1	Fooled_by_Randomness	Fooled_by_Randomness
768	1	Comics_and_Sequential_Art	Comics_and_Sequential_Art
769	1	Development_as_Freedom	Development_as_Freedom
770	1	Plan_of_Attack	Plan_of_Attack
771	1	Profiles_in_Courage	Profiles_in_Courage
772	1	The_Art_of_Unix_Programming	The_Art_of_Unix_Programming
773	1	The_Elegant_Universe	The_Elegant_Universe
774	1	The_Open_Conspiracy	The_Open_Conspiracy
775	1	The_Principles_of_Psychology	The_Principles_of_Psychology
776	1	The_Science_of_Discworld_II:_The_Globe	The_Science_of_Discworld_II:_The_Globe
777	1	Unweaving_the_Rainbow	Unweaving_the_Rainbow
778	1	Canyons_(novel)	Canyons_(novel)
779	1	Culture_of_Corruption	Culture_of_Corruption
780	1	Diplomacy_(book)	Diplomacy_(book)
781	1	Magic_Mirror_(book)	Magic_Mirror_(book)
782	1	Beneath_the_Surface_(picture_book)	Beneath_the_Surface_(picture_book)
783	1	Bombs_Away:_The_Story_of_a_Bomber_Team	Bombs_Away:_The_Story_of_a_Bomber_Team
784	1	Dirty_Blonde:_The_Diaries_of_Courtney_Love	Dirty_Blonde:_The_Diaries_of_Courtney_Love
785	1	Fear_No_Evil_(book)	Fear_No_Evil_(book)
786	1	Here_Comes_Trouble:_Stories_from_My_Life	Here_Comes_Trouble:_Stories_from_My_Life
787	1	Lost_Luggage_(adventure_book)	Lost_Luggage_(adventure_book)
788	1	No_Place_to_Hide_(Greenwald_book)	No_Place_to_Hide_(Greenwald_book)
789	1	The_Grand_Design_(book)	The_Grand_Design_(book)
